transcript_id	gene_id	gene_name	type	gene_id.short	transcript_id.short	has_geneQTL	has_isofQTL	class	shared_isof	distinct_isof	subclass
ENSG00000163584.18_5	ENSG00000163584.18_5	RPL22L1	gene	ENSG00000163584	ENSG00000163584	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000163577.8_5	ENSG00000163577.8_5	EIF5A2	gene	ENSG00000163577	ENSG00000163577	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000075651.16_6	ENSG00000075651.16_6	PLD1	gene	ENSG00000075651	ENSG00000075651	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000172667.11_6	ENSG00000172667.11_6	ZMAT3	gene	ENSG00000172667	ENSG00000172667	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000240429.1_4	ENSG00000240429.1_4	LRRFIP1P1	gene	ENSG00000240429	ENSG00000240429	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000121864.10_6	ENSG00000121864.10_6	ZNF639	gene	ENSG00000121864	ENSG00000121864	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000171109.19_5	ENSG00000171109.19_5	MFN1	gene	ENSG00000171109	ENSG00000171109	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000114450.10_6	ENSG00000114450.10_6	GNB4	gene	ENSG00000114450	ENSG00000114450	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000136522.14_5	ENSG00000136522.14_5	MRPL47	gene	ENSG00000136522	ENSG00000136522	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000136521.13_9	ENSG00000136521.13_9	NDUFB5	gene	ENSG00000136521	ENSG00000136521	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000114416.18_9	ENSG00000114416.18_9	FXR1	gene	ENSG00000114416	ENSG00000114416	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000058063.16_6	ENSG00000058063.16_6	ATP11B	gene	ENSG00000058063	ENSG00000058063	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000240024.5_6	ENSG00000240024.5_6	LINC00888	gene	ENSG00000240024	ENSG00000240024	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000114796.16_6	ENSG00000114796.16_6	KLHL24	gene	ENSG00000114796	ENSG00000114796	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000175193.14_8	ENSG00000175193.14_8	PARL	gene	ENSG00000175193	ENSG00000175193	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000161203.13_5	ENSG00000161203.13_5	AP2M1	gene	ENSG00000161203	ENSG00000161203	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000161204.11_4	ENSG00000161204.11_4	ABCF3	gene	ENSG00000161204	ENSG00000161204	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000175166.17_5	ENSG00000175166.17_5	PSMD2	gene	ENSG00000175166	ENSG00000175166	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000175182.15_5	ENSG00000175182.15_5	FAM131A	gene	ENSG00000175182	ENSG00000175182	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000114859.16_6	ENSG00000114859.16_6	CLCN2	gene	ENSG00000114859	ENSG00000114859	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000163882.9_3	ENSG00000163882.9_3	POLR2H	gene	ENSG00000163882	ENSG00000163882	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000272970.3_7	ENSG00000272970.3_7	AC107294.2	gene	ENSG00000272970	ENSG00000272970	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000145192.13_4	ENSG00000145192.13_4	AHSG	gene	ENSG00000145192	ENSG00000145192	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163918.10_7	ENSG00000163918.10_7	RFC4	gene	ENSG00000163918	ENSG00000163918	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000223803.1_4	ENSG00000223803.1_4	RPS20P14	gene	ENSG00000223803	ENSG00000223803	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000073849.15_5	ENSG00000073849.15_5	ST6GAL1	gene	ENSG00000073849	ENSG00000073849	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000228952.1_5	ENSG00000228952.1_5	LINC02041	gene	ENSG00000228952	ENSG00000228952	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000113916.18_6	ENSG00000113916.18_6	BCL6	gene	ENSG00000113916	ENSG00000113916	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000145012.13_7	ENSG00000145012.13_7	LPP	gene	ENSG00000145012	ENSG00000145012	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000113946.3_3	ENSG00000113946.3_3	CLDN16	gene	ENSG00000113946	ENSG00000113946	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000196083.10_7	ENSG00000196083.10_7	IL1RAP	gene	ENSG00000196083	ENSG00000196083	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000152492.15_6	ENSG00000152492.15_6	CCDC50	gene	ENSG00000152492	ENSG00000152492	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000127249.15_6	ENSG00000127249.15_6	ATP13A4	gene	ENSG00000127249	ENSG00000127249	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000198836.10_6	ENSG00000198836.10_6	OPA1	gene	ENSG00000198836	ENSG00000198836	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000229155.1_6	ENSG00000229155.1_6	LINC02038	gene	ENSG00000229155	ENSG00000229155	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000133657.15_7	ENSG00000133657.15_7	ATP13A3	gene	ENSG00000133657	ENSG00000133657	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000041802.11_6	ENSG00000041802.11_6	LSG1	gene	ENSG00000041802	ENSG00000041802	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000185112.6_4	ENSG00000185112.6_4	FAM43A	gene	ENSG00000185112	ENSG00000185112	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000173950.16_6	ENSG00000173950.16_6	XXYLT1	gene	ENSG00000173950	ENSG00000173950	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000114331.15_8	ENSG00000114331.15_8	ACAP2	gene	ENSG00000114331	ENSG00000114331	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000184203.8_6	ENSG00000184203.8_6	PPP1R2	gene	ENSG00000184203	ENSG00000184203	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000224769.1_4	ENSG00000224769.1_4	MUC20P1	gene	ENSG00000224769	ENSG00000224769	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000242086.8_7	ENSG00000242086.8_7	MUC20-OT1	gene	ENSG00000242086	ENSG00000242086	TRUE	TRUE	eGene eIsof	FALSE	TRUE	Distinct only
ENSG00000215837.7_2	ENSG00000215837.7_2	SDHAP2	gene	ENSG00000215837	ENSG00000215837	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000260261.2_8	ENSG00000260261.2_8	AC124944.2	gene	ENSG00000260261	ENSG00000260261	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000185485.14_3	ENSG00000185485.14_3	SDHAP1	gene	ENSG00000185485	ENSG00000185485	TRUE	TRUE	eGene eIsof	FALSE	TRUE	Distinct only
ENSG00000161217.12_7	ENSG00000161217.12_7	PCYT1A	gene	ENSG00000161217	ENSG00000161217	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000213123.11_6	ENSG00000213123.11_6	TCTEX1D2	gene	ENSG00000213123	ENSG00000213123	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163961.4_4	ENSG00000163961.4_4	RNF168	gene	ENSG00000163961	ENSG00000163961	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000174013.8_4	ENSG00000174013.8_4	FBXO45	gene	ENSG00000174013	ENSG00000174013	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163964.16_7	ENSG00000163964.16_7	PIGX	gene	ENSG00000163964	ENSG00000163964	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000174007.8_6	ENSG00000174007.8_6	CEP19	gene	ENSG00000174007	ENSG00000174007	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000180370.10_4	ENSG00000180370.10_4	PAK2	gene	ENSG00000180370	ENSG00000180370	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000119231.11_8	ENSG00000119231.11_8	SENP5	gene	ENSG00000119231	ENSG00000119231	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000270170.2_7	ENSG00000270170.2_7	NCBP2AS2	gene	ENSG00000270170	ENSG00000270170	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163975.12_7	ENSG00000163975.12_7	MELTF	gene	ENSG00000163975	ENSG00000163975	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000228109.1_6	ENSG00000228109.1_6	MELTF-AS1	gene	ENSG00000228109	ENSG00000228109	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000286909.1_2	ENSG00000286909.1_2	AC024560.4	gene	ENSG00000286909	ENSG00000286909	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000182899.17_8	ENSG00000182899.17_8	RPL35A	gene	ENSG00000182899	ENSG00000182899	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000236438.7_6	ENSG00000236438.7_6	FAM157A	gene	ENSG00000236438	ENSG00000236438	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000250312.8_7	ENSG00000250312.8_7	ZNF718	gene	ENSG00000250312	ENSG00000250312	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000198155.5_3	ENSG00000198155.5_3	ZNF876P	gene	ENSG00000198155	ENSG00000198155	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000174227.16_5	ENSG00000174227.16_5	PIGG	gene	ENSG00000174227	ENSG00000174227	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000133256.12_3	ENSG00000133256.12_3	PDE6B	gene	ENSG00000133256	ENSG00000133256	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000242686.4_8	ENSG00000242686.4_8	PDE6B-AS1	gene	ENSG00000242686	ENSG00000242686	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000169026.12_7	ENSG00000169026.12_7	SLC49A3	gene	ENSG00000169026	ENSG00000169026	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000185619.18_2	ENSG00000185619.18_2	PCGF3	gene	ENSG00000185619	ENSG00000185619	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000127415.13_6	ENSG00000127415.13_6	IDUA	gene	ENSG00000127415	ENSG00000127415	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000178222.13_7	ENSG00000178222.13_7	RNF212	gene	ENSG00000178222	ENSG00000178222	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000196810.5_8	ENSG00000196810.5_8	CTBP1-DT	gene	ENSG00000196810	ENSG00000196810	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000090316.16_5	ENSG00000090316.16_5	MAEA	gene	ENSG00000090316	ENSG00000090316	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163945.18_7	ENSG00000163945.18_7	UVSSA	gene	ENSG00000163945	ENSG00000163945	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000288380.1_2	ENSG00000288380.1_2	AC118281.1	gene	ENSG00000288380	ENSG00000288380	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000013810.19_5	ENSG00000013810.19_5	TACC3	gene	ENSG00000013810	ENSG00000013810	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000168936.11_6	ENSG00000168936.11_6	TMEM129	gene	ENSG00000168936	ENSG00000168936	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000168924.15_5	ENSG00000168924.15_5	LETM1	gene	ENSG00000168924	ENSG00000168924	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000185818.8_6	ENSG00000185818.8_6	NAT8L	gene	ENSG00000185818	ENSG00000185818	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000063978.16_6	ENSG00000063978.16_6	RNF4	gene	ENSG00000063978	ENSG00000063978	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000249673.7_7	ENSG00000249673.7_7	NOP14-AS1	gene	ENSG00000249673	ENSG00000249673	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000125388.20_7	ENSG00000125388.20_7	GRK4	gene	ENSG00000125388	ENSG00000125388	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000159788.19_9	ENSG00000159788.19_9	RGS12	gene	ENSG00000159788	ENSG00000159788	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000163956.13_7	ENSG00000163956.13_7	LRPAP1	gene	ENSG00000163956	ENSG00000163956	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000184160.8_6	ENSG00000184160.8_6	ADRA2C	gene	ENSG00000184160	ENSG00000184160	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000284727.1_5	ENSG00000284727.1_5	AC116562.3	gene	ENSG00000284727	ENSG00000284727	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000132406.12_5	ENSG00000132406.12_5	TMEM128	gene	ENSG00000132406	ENSG00000132406	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000145220.14_7	ENSG00000145220.14_7	LYAR	gene	ENSG00000145220	ENSG00000145220	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000168818.10_6	ENSG00000168818.10_6	STX18	gene	ENSG00000168818	ENSG00000168818	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000013288.9_5	ENSG00000013288.9_5	MAN2B2	gene	ENSG00000013288	ENSG00000013288	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000251580.3_8	ENSG00000251580.3_8	LINC02482	gene	ENSG00000251580	ENSG00000251580	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000170846.17_6	ENSG00000170846.17_6	AC093323.1	gene	ENSG00000170846	ENSG00000170846	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000287104.1_1	ENSG00000287104.1_1	AC097382.3	gene	ENSG00000287104	ENSG00000287104	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000173013.6_5	ENSG00000173013.6_5	CCDC96	gene	ENSG00000173013	ENSG00000173013	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000109519.13_5	ENSG00000109519.13_5	GRPEL1	gene	ENSG00000109519	ENSG00000109519	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000155275.19_6	ENSG00000155275.19_6	TRMT44	gene	ENSG00000155275	ENSG00000155275	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000205959.4_8	ENSG00000205959.4_8	AC105345.1	gene	ENSG00000205959	ENSG00000205959	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000109625.19_5	ENSG00000109625.19_5	CPZ	gene	ENSG00000109625	ENSG00000109625	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000288075.1_3	ENSG00000288075.1_3	AC108519.1	gene	ENSG00000288075	ENSG00000288075	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000284648.1_4	ENSG00000284648.1_4	AC097493.3	gene	ENSG00000284648	ENSG00000284648	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000071127.17_5	ENSG00000071127.17_5	WDR1	gene	ENSG00000071127	ENSG00000071127	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000178163.8_6	ENSG00000178163.8_6	ZNF518B	gene	ENSG00000178163	ENSG00000178163	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000002587.10_7	ENSG00000002587.10_7	HS3ST1	gene	ENSG00000002587	ENSG00000002587	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000038219.13_5	ENSG00000038219.13_5	BOD1L1	gene	ENSG00000038219	ENSG00000038219	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000237765.7_5	ENSG00000237765.7_5	FAM200B	gene	ENSG00000237765	ENSG00000237765	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000109743.11_5	ENSG00000109743.11_5	BST1	gene	ENSG00000109743	ENSG00000109743	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000007062.11_7	ENSG00000007062.11_7	PROM1	gene	ENSG00000007062	ENSG00000007062	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000151552.12_6	ENSG00000151552.12_6	QDPR	gene	ENSG00000151552	ENSG00000151552	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000118579.13_5	ENSG00000118579.13_5	MED28	gene	ENSG00000118579	ENSG00000118579	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000163257.11_5	ENSG00000163257.11_5	DCAF16	gene	ENSG00000163257	ENSG00000163257	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000109805.10_4	ENSG00000109805.10_4	NCAPG	gene	ENSG00000109805	ENSG00000109805	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000163138.19_5	ENSG00000163138.19_5	PACRGL	gene	ENSG00000163138	ENSG00000163138	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000152990.14_6	ENSG00000152990.14_6	ADGRA3	gene	ENSG00000152990	ENSG00000152990	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000168228.15_5	ENSG00000168228.15_5	ZCCHC4	gene	ENSG00000168228	ENSG00000168228	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000053900.10_3	ENSG00000053900.10_3	ANAPC4	gene	ENSG00000053900	ENSG00000053900	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000250317.8_3	ENSG00000250317.8_3	SMIM20	gene	ENSG00000250317	ENSG00000250317	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000168214.20_8	ENSG00000168214.20_8	RBPJ	gene	ENSG00000168214	ENSG00000168214	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000109689.17_7	ENSG00000109689.17_7	STIM2	gene	ENSG00000109689	ENSG00000109689	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000240005.6_9	ENSG00000240005.6_9	STIM2-AS1	gene	ENSG00000240005	ENSG00000240005	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000251129.2_7	ENSG00000251129.2_7	LINC02506	gene	ENSG00000251129	ENSG00000251129	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000154274.15_4	ENSG00000154274.15_4	C4orf19	gene	ENSG00000154274	ENSG00000154274	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000231160.10_8	ENSG00000231160.10_8	KLF3-AS1	gene	ENSG00000231160	ENSG00000231160	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000197712.12_4	ENSG00000197712.12_4	FAM114A1	gene	ENSG00000197712	ENSG00000197712	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000109790.16_4	ENSG00000109790.16_4	KLHL5	gene	ENSG00000109790	ENSG00000109790	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000249685.1_6	ENSG00000249685.1_6	AC079921.2	gene	ENSG00000249685	ENSG00000249685	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163682.16_6	ENSG00000163682.16_6	RPL9	gene	ENSG00000163682	ENSG00000163682	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000121897.15_5	ENSG00000121897.15_5	LIAS	gene	ENSG00000121897	ENSG00000121897	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000109814.12_6	ENSG00000109814.12_6	UGDH	gene	ENSG00000109814	ENSG00000109814	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000078140.14_5	ENSG00000078140.14_5	UBE2K	gene	ENSG00000078140	ENSG00000078140	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000168421.13_5	ENSG00000168421.13_5	RHOH	gene	ENSG00000168421	ENSG00000168421	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000179299.17_6	ENSG00000179299.17_6	NSUN7	gene	ENSG00000179299	ENSG00000179299	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000163697.17_7	ENSG00000163697.17_7	APBB2	gene	ENSG00000163697	ENSG00000163697	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000151806.14_4	ENSG00000151806.14_4	GUF1	gene	ENSG00000151806	ENSG00000151806	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000169019.11_5	ENSG00000169019.11_5	COMMD8	gene	ENSG00000169019	ENSG00000169019	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000145246.14_7	ENSG00000145246.14_7	ATP10D	gene	ENSG00000145246	ENSG00000145246	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163293.12_6	ENSG00000163293.12_6	NIPAL1	gene	ENSG00000163293	ENSG00000163293	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000198515.14_7	ENSG00000198515.14_7	CNGA1	gene	ENSG00000198515	ENSG00000198515	TRUE	TRUE	eGene eIsof	FALSE	TRUE	Distinct only
ENSG00000109171.15_4	ENSG00000109171.15_4	SLAIN2	gene	ENSG00000109171	ENSG00000109171	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000145248.7_5	ENSG00000145248.7_5	SLC10A4	gene	ENSG00000145248	ENSG00000145248	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000109180.14_7	ENSG00000109180.14_7	OCIAD1	gene	ENSG00000109180	ENSG00000109180	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000145247.12_8	ENSG00000145247.12_8	OCIAD2	gene	ENSG00000145247	ENSG00000145247	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000226950.7_7	ENSG00000226950.7_7	DANCR	gene	ENSG00000226950	ENSG00000226950	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000145216.16_7	ENSG00000145216.16_7	FIP1L1	gene	ENSG00000145216	ENSG00000145216	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000128039.11_4	ENSG00000128039.11_4	SRD5A3	gene	ENSG00000128039	ENSG00000128039	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000128059.8_5	ENSG00000128059.8_5	PPAT	gene	ENSG00000128059	ENSG00000128059	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000128050.8_3	ENSG00000128050.8_3	PAICS	gene	ENSG00000128050	ENSG00000128050	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000174780.17_7	ENSG00000174780.17_7	SRP72	gene	ENSG00000174780	ENSG00000174780	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000047315.17_5	ENSG00000047315.17_5	POLR2B	gene	ENSG00000047315	ENSG00000047315	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000150471.16_5	ENSG00000150471.16_5	ADGRL3	gene	ENSG00000150471	ENSG00000150471	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000145241.11_6	ENSG00000145241.11_6	CENPC	gene	ENSG00000145241	ENSG00000145241	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000248049.7_8	ENSG00000248049.7_8	UBA6-AS1	gene	ENSG00000248049	ENSG00000248049	TRUE	TRUE	eGene eIsof	TRUE	TRUE	Shared Distinct
ENSG00000248547.2_6	ENSG00000248547.2_6	AC021146.2	gene	ENSG00000248547	ENSG00000248547	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000171234.14_5	ENSG00000171234.14_5	UGT2B7	gene	ENSG00000171234	ENSG00000171234	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000173542.9_4	ENSG00000173542.9_4	MOB1B	gene	ENSG00000173542	ENSG00000173542	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000056291.17_4	ENSG00000056291.17_4	NPFFR2	gene	ENSG00000056291	ENSG00000056291	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000109321.11_5	ENSG00000109321.11_5	AREG	gene	ENSG00000109321	ENSG00000109321	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000205595.3	ENSG00000205595.3	AREGB	gene	ENSG00000205595	ENSG00000205595	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000260265.1_7	ENSG00000260265.1_7	LINC02562	gene	ENSG00000260265	ENSG00000260265	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163743.13_4	ENSG00000163743.13_4	RCHY1	gene	ENSG00000163743	ENSG00000163743	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000138744.16_9	ENSG00000138744.16_9	NAAA	gene	ENSG00000138744	ENSG00000138744	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000156219.16_7	ENSG00000156219.16_7	ART3	gene	ENSG00000156219	ENSG00000156219	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000138750.15_6	ENSG00000138750.15_6	NUP54	gene	ENSG00000138750	ENSG00000138750	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000118804.8_4	ENSG00000118804.8_4	STBD1	gene	ENSG00000118804	ENSG00000118804	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000118816.10_8	ENSG00000118816.10_8	CCNI	gene	ENSG00000118816	ENSG00000118816	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000138756.17_5	ENSG00000138756.17_5	BMP2K	gene	ENSG00000138756	ENSG00000138756	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000163291.14_4	ENSG00000163291.14_4	PAQR3	gene	ENSG00000163291	ENSG00000163291	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000138670.17_6	ENSG00000138670.17_6	RASGEF1B	gene	ENSG00000138670	ENSG00000138670	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000138668.19_8	ENSG00000138668.19_8	HNRNPD	gene	ENSG00000138668	ENSG00000138668	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
